order_id,user_id,order_date,city_tier,pincode,order_value_inr,cart_value,discount_amount,shipping_fee,item_category,payment_method,time_of_day,device_os,app_version,seller_type,warehouse_zone,delivery_distance_km,delivery_attempts,user_tenure_days,historical_orders,historical_rto_count,historical_rto_rate,customer_lifetime_value,previous_cod_orders,previous_cod_rtos,is_first_order,new_vs_returning_user,rto_status
ORD1277093,U127841,2024-04-04 20:00:43,Tier 3,754492,740,920,180,0,Beauty,Prepaid,Evening,Android,6.3.1,Flagship_1P,West,3.2,2,656,7,2,0.286,10700,5,2,False,Returning,False
ORD1474756,U116323,2024-04-04 20:15:16,Tier 3,727422,20930,26710,5780,0,Mobiles,CoD,Evening,Android,6.2.0,Marketplace_3P,North,13.7,2,295,6,3,0.5,2690,5,3,False,Returning,True
ORD1122490,U201350,2024-04-04 20:19:58,Tier 2,531745,4380,4630,250,0,Home & Kitchen,Prepaid,Evening,Android,7.0.0,Marketplace_3P,West,31.1,1,778,11,5,0.455,14040,4,4,False,Returning,False
ORD1023011,U167592,2024-04-04 22:21:18,Tier 2,515399,3260,3620,360,0,Electronics,CoD,Late_Night,Android,7.0.0,Local_SmallSeller,East,6.9,1,897,10,5,0.5,3700,5,4,False,Returning,False
ORD1351591,U128803,2024-04-04 23:34:44,Tier 1,769108,2680,3370,690,0,Footwear,CoD,Late_Night,Android,6.4.0,Flagship_1P,East,0.5,1,1239,15,2,0.133,21660,9,2,False,Returning,False
ORD1308125,U120766,2024-04-05 00:14:55,Tier 3,842705,1480,1680,200,0,Toys,CoD,Late_Night,Android,6.4.0,Marketplace_3P,North,15.0,1,1225,12,0,0.0,13180,9,0,False,Returning,False
ORD1425952,U219361,2024-04-05 00:37:42,Tier 3,454958,480,530,50,60,Grocery,CoD,Late_Night,Android,6.4.0,Local_SmallSeller,South,8.4,1,1084,10,1,0.1,33120,8,1,False,Returning,False
ORD1260491,U216025,2024-04-05 00:46:48,Tier 1,172540,580,700,120,0,Toys,Prepaid,Late_Night,Android,6.3.1,Marketplace_3P,East,6.8,1,292,5,2,0.4,17170,1,1,False,Returning,False
ORD1025325,U131365,2024-04-05 01:44:26,Tier 2,849738,26500,29970,3470,0,Mobiles,CoD,Late_Night,iOS,6.4.0,Local_SmallSeller,West,12.9,1,22,1,0,0.0,2970,0,0,True,New,False
ORD1158706,U152044,2024-04-05 02:15:16,Tier 2,541881,740,780,40,0,Fashion,Prepaid,Late_Night,iOS,6.2.0,Local_SmallSeller,Central,11.7,1,8,1,0,0.0,3170,0,0,True,New,False
ORD1114643,U198264,2024-04-05 04:22:12,Tier 1,599266,6570,7750,1180,0,Electronics,Prepaid,Late_Night,Android,7.0.0,Marketplace_3P,North,3.7,1,1205,11,1,0.091,10960,4,1,False,Returning,False
ORD1154259,U175143,2024-04-05 04:53:25,Tier 2,122046,600,710,110,0,Fashion,Prepaid,Late_Night,Android,6.3.1,Flagship_1P,Central,9.7,1,888,8,4,0.5,15930,2,1,False,Returning,False
ORD1429167,U113136,2024-04-05 12:45:21,Tier 2,116464,1340,1420,80,0,Beauty,Prepaid,Afternoon,Android,6.2.0,Marketplace_3P,West,23.9,1,925,8,3,0.375,12930,5,3,False,Returning,False
ORD1194299,U103280,2024-04-05 13:16:13,Tier 2,754079,1180,1270,90,0,Fashion,Prepaid,Afternoon,iOS,6.4.0,Marketplace_3P,North,19.1,1,131,1,0,0.0,790,1,0,True,New,False
ORD1017411,U151072,2024-04-05 14:50:56,Tier 1,825823,1440,1620,180,0,Beauty,CoD,Afternoon,Android,6.4.0,Flagship_1P,West,6.7,1,806,9,2,0.222,14260,7,2,False,Returning,False
ORD1174846,U185525,2024-04-05 14:58:30,Tier 2,804250,1050,1170,120,0,Beauty,CoD,Afternoon,Android,6.3.1,Flagship_1P,North,3.3,1,690,7,2,0.286,2010,5,2,False,Returning,False
ORD1311834,U158277,2024-04-05 17:05:11,Tier 1,376211,1890,2510,620,0,Toys,Prepaid,Evening,Android,6.4.0,Marketplace_3P,South,10.5,1,153,2,1,0.5,8950,1,1,False,Returning,False
ORD1187024,U162597,2024-04-05 18:29:59,Tier 1,321746,740,780,40,0,Fashion,Prepaid,Evening,Android,6.4.0,Flagship_1P,North,14.2,1,472,5,2,0.4,8710,3,2,False,Returning,False
ORD1307012,U130514,2024-04-05 21:47:39,Tier 2,243163,3010,3100,90,0,Fashion,CoD,Evening,Android,6.5.2,Marketplace_3P,West,15.6,1,280,6,0,0.0,11520,2,0,False,Returning,False
ORD1422487,U109053,2024-04-05 22:36:16,Tier 1,127723,1350,1480,130,0,Home & Kitchen,Prepaid,Late_Night,Android,6.2.0,Flagship_1P,East,1.0,2,1450,17,7,0.412,126770,13,7,False,Returning,False
ORD1193187,U202436,2024-04-05 22:58:09,Tier 2,514089,1030,1350,320,0,Beauty,CoD,Late_Night,Android,6.2.0,Marketplace_3P,Central,5.9,1,1280,13,3,0.231,5740,10,3,False,Returning,False
ORD1067362,U149986,2024-04-06 00:04:10,Tier 3,421456,970,1230,260,0,Fashion,CoD,Late_Night,Android,6.5.2,Marketplace_3P,South,32.2,1,27,1,0,0.0,1700,1,0,True,New,True
ORD1147295,U141425,2024-04-06 00:50:19,Tier 1,661148,6090,7320,1230,0,Mobiles,Prepaid,Late_Night,Android,7.0.0,Local_SmallSeller,Central,13.6,1,878,4,0,0.0,5190,2,0,False,Returning,False
ORD1436007,U212786,2024-04-06 02:45:21,Tier 3,261389,19470,20660,1190,0,Mobiles,CoD,Late_Night,Android,6.5.2,Flagship_1P,South,10.0,1,1295,12,3,0.25,4130,9,3,False,Returning,False
ORD1283142,U106446,2024-04-06 03:23:57,Tier 3,580375,710,780,70,0,Grocery,CoD,Late_Night,Android,6.2.0,Marketplace_3P,West,26.6,1,433,4,2,0.5,8970,3,2,False,Returning,False
ORD1221516,U125880,2024-04-06 05:39:50,Tier 3,732024,820,940,120,0,Beauty,CoD,Morning,Android,6.5.2,Local_SmallSeller,North,43.7,1,1015,14,3,0.214,12590,11,3,False,Returning,False
ORD1105345,U201721,2024-04-06 07:05:18,Tier 1,385481,710,910,200,0,Beauty,Prepaid,Morning,Android,6.3.1,Flagship_1P,Central,9.4,1,864,11,1,0.091,25470,8,1,False,Returning,False
ORD1344193,U185189,2024-04-06 08:11:06,Tier 2,392097,530,580,50,0,Books,Prepaid,Morning,iOS,6.3.1,Local_SmallSeller,West,4.3,1,475,6,0,0.0,1500,4,0,False,Returning,False
ORD1142282,U196396,2024-04-06 08:11:12,Tier 2,355114,9200,11120,1920,0,Appliances,CoD,Morning,Android,6.4.0,Marketplace_3P,West,23.0,1,973,15,5,0.333,27120,6,5,False,Returning,False
ORD1412485,U167156,2024-04-06 09:12:25,Tier 2,624523,4730,5820,1090,0,Home & Kitchen,Prepaid,Morning,Android,7.0.0,Marketplace_3P,West,15.0,2,417,3,1,0.333,2740,1,1,False,Returning,False
ORD1221694,U115000,2024-04-06 12:35:42,Tier 2,798346,1370,1770,400,0,Grocery,CoD,Afternoon,Android,7.0.0,Marketplace_3P,North,11.3,1,752,12,1,0.083,7950,6,1,False,Returning,False
ORD1250099,U162948,2024-04-06 13:09:34,Tier 3,447573,6330,8490,2160,0,Electronics,Prepaid,Afternoon,Android,6.5.2,Marketplace_3P,North,31.2,1,45,3,0,0.0,12870,1,0,False,Returning,False
ORD1339268,U213693,2024-04-06 14:46:14,Tier 3,713966,11880,14110,2230,0,Mobiles,CoD,Afternoon,Android,6.5.2,Local_SmallSeller,East,68.8,1,986,11,2,0.182,48060,5,2,False,Returning,False
ORD1424769,U115830,2024-04-06 15:36:57,Tier 1,223885,1760,1890,130,0,Beauty,Prepaid,Afternoon,Android,6.2.0,Local_SmallSeller,North,8.8,2,1470,19,1,0.053,45660,17,1,False,Returning,False
ORD1142293,U205074,2024-04-06 18:00:46,Tier 3,321188,8820,9640,820,0,Mobiles,CoD,Evening,iOS,6.2.0,Marketplace_3P,North,26.4,1,1058,10,4,0.4,33060,6,4,False,Returning,True
ORD1135766,U214892,2024-04-06 18:35:23,Tier 1,625209,7160,7890,730,0,Mobiles,Prepaid,Evening,Android,6.3.1,Marketplace_3P,West,6.5,1,91,1,0,0.0,2920,1,0,True,New,False
ORD1006636,U158190,2024-04-06 18:44:24,Tier 1,789894,930,1010,80,0,Toys,CoD,Evening,Android,6.4.0,Marketplace_3P,East,8.5,1,241,4,2,0.5,16070,1,1,False,Returning,False
ORD1343207,U184541,2024-04-06 21:08:53,Tier 3,396649,1670,2150,480,0,Footwear,CoD,Evening,Android,6.4.0,Local_SmallSeller,Central,43.8,1,138,1,1,1.0,310,1,1,True,New,False
ORD1078272,U191356,2024-04-07 03:04:53,Tier 1,818870,2740,3550,810,0,Fashion,CoD,Late_Night,Android,6.5.2,Flagship_1P,West,6.5,2,1185,12,1,0.083,21170,6,1,False,Returning,False
ORD1290566,U164037,2024-04-07 03:07:07,Tier 1,187119,280,310,30,40,Books,CoD,Late_Night,Android,7.0.0,Local_SmallSeller,Central,15.6,1,1424,13,2,0.154,2090,8,2,False,Returning,False
ORD1292059,U216292,2024-04-07 04:06:38,Tier 1,600347,2180,2910,730,0,Home & Kitchen,Prepaid,Late_Night,Android,6.2.0,Local_SmallSeller,South,6.9,1,629,10,1,0.1,7490,4,1,False,Returning,False
ORD1373683,U180512,2024-04-07 05:43:46,Tier 1,616046,860,1150,290,0,Fashion,Prepaid,Morning,Android,6.2.0,Marketplace_3P,West,19.8,1,961,6,2,0.333,8470,5,2,False,Returning,False
ORD1033334,U187676,2024-04-07 06:17:20,Tier 1,491655,9240,11620,2380,0,Mobiles,CoD,Morning,Android,6.2.0,Marketplace_3P,North,5.6,1,391,8,2,0.25,13370,7,2,False,Returning,False
ORD1021143,U109455,2024-04-07 06:47:25,Tier 2,380617,1040,1130,90,0,Home & Kitchen,CoD,Morning,Android,6.4.0,Local_SmallSeller,East,13.8,1,90,1,0,0.0,1430,1,0,True,New,False
ORD1054475,U149905,2024-04-07 07:58:22,Tier 3,724710,460,590,130,0,Grocery,CoD,Morning,Android,6.3.1,Local_SmallSeller,Central,45.6,1,1120,19,11,0.579,20510,9,5,False,Returning,True
ORD1363483,U108783,2024-04-07 07:59:25,Tier 3,234819,1410,1570,160,0,Fashion,CoD,Morning,Android,6.4.0,Marketplace_3P,Central,19.2,1,396,4,0,0.0,4770,2,0,False,Returning,True
ORD1433215,U216172,2024-04-07 08:28:18,Tier 3,795871,920,1050,130,0,Grocery,CoD,Morning,iOS,6.3.1,Marketplace_3P,North,30.5,1,1280,18,2,0.111,33420,4,2,False,Returning,False
ORD1395297,U100289,2024-04-07 11:54:33,Tier 3,205266,330,390,60,0,Grocery,CoD,Morning,Android,7.0.0,Local_SmallSeller,East,4.2,1,710,9,3,0.333,1090,3,2,False,Returning,False
ORD1272679,U162597,2024-04-07 12:46:46,Tier 2,420826,7820,10440,2620,0,Appliances,CoD,Afternoon,Android,6.2.0,Marketplace_3P,North,43.3,1,472,5,2,0.4,8710,3,2,False,Returning,False
ORD1006771,U165392,2024-04-07 14:21:57,Tier 3,375104,11480,14280,2800,0,Electronics,CoD,Afternoon,Android,6.5.2,Marketplace_3P,East,31.4,1,1228,11,2,0.182,29860,8,2,False,Returning,False
ORD1210709,U147873,2024-04-07 14:52:55,Tier 3,656975,320,430,110,60,Toys,CoD,Afternoon,Android,6.2.0,Marketplace_3P,East,23.3,1,800,7,0,0.0,1220,3,0,False,Returning,False
ORD1370643,U129352,2024-04-07 16:49:56,Tier 2,823838,11150,15030,3880,0,Appliances,Prepaid,Afternoon,Android,7.0.0,Marketplace_3P,East,6.3,1,865,9,3,0.333,15190,2,2,False,Returning,False
ORD1055958,U205902,2024-04-07 17:40:03,Tier 3,277731,1640,2030,390,0,Home & Kitchen,CoD,Evening,Android,6.5.2,Marketplace_3P,Central,26.1,3,935,9,3,0.333,26000,8,3,False,Returning,True
ORD1148071,U219936,2024-04-07 18:00:39,Tier 3,745401,1060,1070,10,0,Beauty,CoD,Evening,Android,7.0.0,Marketplace_3P,South,24.3,1,1214,9,1,0.111,2470,4,1,False,Returning,False
ORD1265632,U101535,2024-04-07 20:13:37,Tier 3,833438,22800,23400,600,0,Mobiles,CoD,Evening,Android,6.3.1,Local_SmallSeller,North,27.3,1,47,3,1,0.333,2590,2,1,False,Returning,True
ORD1124163,U186265,2024-04-08 00:41:08,Tier 2,345851,24740,26470,1730,0,Mobiles,CoD,Late_Night,Android,6.4.0,Flagship_1P,South,21.3,1,766,10,2,0.2,4580,9,2,False,Returning,True
ORD1310974,U132604,2024-04-08 01:24:59,Tier 2,775900,2830,3510,680,0,Footwear,CoD,Late_Night,Android,6.5.2,Flagship_1P,Central,4.2,1,654,6,1,0.167,4760,3,1,False,Returning,False
ORD1319956,U218999,2024-04-08 02:24:22,Tier 3,476573,630,740,110,0,Grocery,Prepaid,Late_Night,iOS,6.4.0,Local_SmallSeller,West,22.9,2,574,7,0,0.0,7720,5,0,False,Returning,False
ORD1163524,U129892,2024-04-08 04:05:41,Tier 2,813944,910,930,20,0,Home & Kitchen,Prepaid,Late_Night,Android,7.0.0,Marketplace_3P,West,1.2,1,20,2,0,0.0,5100,2,0,False,Returning,False
ORD1383294,U142248,2024-04-08 06:07:43,Tier 3,680016,910,1000,90,0,Fashion,CoD,Morning,iOS,6.4.0,Marketplace_3P,South,30.4,1,1410,19,1,0.053,35230,6,1,False,Returning,False
ORD1189240,U189022,2024-04-08 07:18:14,Tier 1,277956,1410,1690,280,0,Fashion,CoD,Morning,Android,6.5.2,Marketplace_3P,North,13.6,1,374,5,3,0.6,6470,3,3,False,Returning,False
ORD1060248,U182058,2024-04-08 09:40:30,Tier 1,204813,2190,2880,690,0,Footwear,Prepaid,Morning,iOS,6.2.0,Marketplace_3P,Central,10.2,1,401,8,5,0.625,8670,4,2,False,Returning,False
ORD1014256,U176560,2024-04-08 10:58:05,Tier 1,450441,3830,4150,320,0,Electronics,Prepaid,Morning,Android,6.5.2,Marketplace_3P,East,12.8,1,1151,8,1,0.125,6060,5,1,False,Returning,False
ORD1056198,U201633,2024-04-08 12:21:22,Tier 3,724802,1360,1720,360,0,Beauty,CoD,Afternoon,Android,6.4.0,Marketplace_3P,North,11.2,1,1369,15,2,0.133,24210,8,2,False,Returning,False
ORD1022866,U152806,2024-04-08 13:09:48,Tier 2,679375,3450,4630,1180,0,Footwear,CoD,Afternoon,Android,6.3.1,Marketplace_3P,East,8.0,1,682,8,0,0.0,5400,3,0,False,Returning,False
ORD1205236,U163449,2024-04-08 14:48:02,Tier 3,301485,190,240,50,40,Books,CoD,Afternoon,Android,7.0.0,Marketplace_3P,West,48.7,1,347,4,1,0.25,2860,1,1,False,Returning,False
ORD1448857,U218809,2024-04-08 16:46:05,Tier 2,276170,2280,3060,780,0,Home & Kitchen,CoD,Afternoon,Android,6.2.0,Marketplace_3P,East,31.1,2,940,13,8,0.615,12270,8,7,False,Returning,False
ORD1361249,U133744,2024-04-08 18:04:06,Tier 2,493782,290,370,80,60,Grocery,Prepaid,Evening,Android,6.5.2,Local_SmallSeller,Central,2.7,1,697,8,3,0.375,14570,3,2,False,Returning,False
ORD1013029,U123764,2024-04-09 00:23:01,Tier 1,516631,5450,5530,80,0,Appliances,CoD,Late_Night,iOS,6.5.2,Marketplace_3P,East,6.4,2,888,14,4,0.286,8810,12,4,False,Returning,False
ORD1020821,U156805,2024-04-09 01:06:06,Tier 2,248403,3500,3980,480,0,Electronics,CoD,Late_Night,Android,6.2.0,Marketplace_3P,South,9.9,1,1378,18,1,0.056,18010,6,1,False,Returning,False
ORD1376542,U128583,2024-04-09 02:39:13,Tier 1,308677,1880,1900,20,0,Footwear,CoD,Late_Night,Android,6.4.0,Marketplace_3P,East,8.3,1,584,2,0,0.0,3300,2,0,False,Returning,False
ORD1249187,U175290,2024-04-09 06:49:02,Tier 1,820503,1780,2170,390,0,Fashion,Prepaid,Morning,Android,6.5.2,Local_SmallSeller,West,3.4,1,723,8,2,0.25,39500,5,2,False,Returning,False
ORD1488866,U112214,2024-04-09 07:21:03,Tier 2,512092,270,340,70,60,Beauty,Prepaid,Morning,Android,6.2.0,Marketplace_3P,Central,11.5,1,194,2,0,0.0,5920,2,0,False,Returning,False
ORD1155417,U136161,2024-04-09 07:42:56,Tier 2,291330,860,1030,170,0,Footwear,CoD,Morning,Android,6.5.2,Local_SmallSeller,Central,17.9,1,1110,11,1,0.091,20100,5,1,False,Returning,False
ORD1235275,U198752,2024-04-09 07:54:09,Tier 1,751561,760,830,70,0,Books,Prepaid,Morning,Android,6.2.0,Local_SmallSeller,South,21.7,2,965,9,2,0.222,17970,3,2,False,Returning,False
ORD1235227,U141622,2024-04-09 10:02:32,Tier 1,667581,1560,1770,210,0,Home & Kitchen,CoD,Morning,Android,6.4.0,Marketplace_3P,East,4.9,1,1360,22,7,0.318,19470,12,7,False,Returning,False
ORD1064754,U216958,2024-04-09 10:48:14,Tier 3,258509,870,880,10,0,Beauty,CoD,Morning,Android,6.2.0,Marketplace_3P,West,33.0,1,121,1,0,0.0,600,1,0,True,New,False
ORD1468236,U151008,2024-04-09 12:49:50,Tier 1,725746,14440,18900,4460,0,Electronics,Prepaid,Afternoon,Android,6.2.0,Local_SmallSeller,North,20.3,1,651,7,1,0.143,13860,6,1,False,Returning,False
ORD1322101,U149748,2024-04-09 13:05:44,Tier 1,751558,1400,1500,100,0,Fashion,Prepaid,Afternoon,Android,6.2.0,Marketplace_3P,Central,7.2,1,1481,23,10,0.435,49870,14,9,False,Returning,False
ORD1157666,U178851,2024-04-09 13:18:36,Tier 2,674674,860,1000,140,0,Fashion,Prepaid,Afternoon,iOS,6.2.0,Local_SmallSeller,North,3.8,2,96,1,0,0.0,2400,0,0,True,New,False
ORD1101819,U175054,2024-04-09 15:20:02,Tier 2,314339,5140,6750,1610,0,Electronics,Prepaid,Afternoon,Android,6.5.2,Flagship_1P,Central,7.4,1,118,2,0,0.0,3770,1,0,False,Returning,False
ORD1278635,U165392,2024-04-09 16:47:44,Tier 3,213949,2000,2000,0,0,Fashion,CoD,Afternoon,Android,6.3.1,Marketplace_3P,East,1.8,1,1228,11,2,0.182,29860,8,2,False,Returning,False
ORD1323023,U119074,2024-04-09 20:26:51,Tier 2,505910,1820,2290,470,0,Footwear,Prepaid,Evening,Android,6.4.0,Marketplace_3P,South,12.3,1,354,4,1,0.25,4400,3,1,False,Returning,False
ORD1440492,U137056,2024-04-09 21:26:55,Tier 3,205715,2020,2170,150,0,Home & Kitchen,Prepaid,Evening,Android,7.0.0,Local_SmallSeller,North,27.6,2,950,13,3,0.231,16380,7,3,False,Returning,True
ORD1072278,U194809,2024-04-09 21:29:01,Tier 1,817896,440,520,80,40,Toys,Prepaid,Evening,iOS,6.3.1,Marketplace_3P,Central,3.6,1,1472,16,6,0.375,10250,5,3,False,Returning,False
ORD1495988,U109947,2024-04-09 23:08:45,Tier 2,579685,13620,14710,1090,0,Mobiles,CoD,Late_Night,Android,6.5.2,Local_SmallSeller,South,16.4,1,1378,16,3,0.188,2000,6,3,False,Returning,False
ORD1367247,U183489,2024-04-09 23:48:28,Tier 2,610035,950,1190,240,0,Fashion,CoD,Late_Night,iOS,6.4.0,Local_SmallSeller,West,7.4,1,664,6,1,0.167,6180,3,1,False,Returning,False
ORD1381099,U151721,2024-04-10 00:17:02,Tier 2,449333,9220,10940,1720,0,Mobiles,Prepaid,Late_Night,Android,6.3.1,Local_SmallSeller,Central,18.0,1,1499,17,1,0.059,62430,13,1,False,Returning,True
ORD1210212,U119312,2024-04-10 00:33:26,Tier 1,204265,710,720,10,0,Footwear,Prepaid,Late_Night,Android,6.3.1,Marketplace_3P,Central,2.6,1,639,5,0,0.0,8210,2,0,False,Returning,False
ORD1460055,U160515,2024-04-10 00:34:06,Tier 1,634405,750,760,10,0,Beauty,CoD,Late_Night,Android,6.5.2,Flagship_1P,West,6.0,1,1021,14,1,0.071,19500,4,1,False,Returning,False
ORD1355431,U201031,2024-04-10 03:25:03,Tier 1,609282,870,1160,290,0,Toys,Prepaid,Late_Night,Android,6.4.0,Local_SmallSeller,East,16.6,1,219,4,1,0.25,8270,3,1,False,Returning,False
ORD1425973,U103390,2024-04-10 04:32:46,Tier 1,441075,2070,2220,150,0,Fashion,Prepaid,Late_Night,Android,6.3.1,Flagship_1P,South,6.2,1,380,5,2,0.4,14310,3,2,False,Returning,False
ORD1404387,U126020,2024-04-10 05:11:33,Tier 3,493408,1120,1250,130,0,Fashion,CoD,Morning,Android,6.4.0,Flagship_1P,North,10.6,1,680,7,1,0.143,750,5,1,False,Returning,False
ORD1420227,U194653,2024-04-10 08:24:21,Tier 1,421056,520,610,90,0,Footwear,CoD,Morning,iOS,6.2.0,Marketplace_3P,South,9.2,2,1242,8,1,0.125,8560,3,1,False,Returning,False
ORD1418523,U143208,2024-04-10 10:51:22,Tier 1,518583,3160,3210,50,0,Home & Kitchen,CoD,Morning,Android,6.3.1,Marketplace_3P,North,4.0,1,659,8,4,0.5,5290,6,3,False,Returning,True
ORD1489920,U192713,2024-04-10 15:35:13,Tier 2,132400,1140,1150,10,0,Beauty,Prepaid,Afternoon,Android,7.0.0,Local_SmallSeller,South,10.2,1,1261,13,2,0.154,15810,6,2,False,Returning,False
ORD1051864,U152506,2024-04-10 19:49:17,Tier 3,540637,1010,1120,110,0,Home & Kitchen,CoD,Evening,Android,6.2.0,Marketplace_3P,Central,22.1,1,803,13,1,0.077,34330,11,1,False,Returning,False
ORD1098802,U216778,2024-04-10 20:38:16,Tier 3,399299,15620,20820,5200,0,Mobiles,CoD,Evening,Android,7.0.0,Marketplace_3P,East,15.2,1,35,2,0,0.0,2590,1,0,False,Returning,True
ORD1005876,U179583,2024-04-10 22:44:11,Tier 1,779942,2740,3550,810,0,Footwear,CoD,Late_Night,Android,7.0.0,Local_SmallSeller,West,5.6,1,174,1,1,1.0,330,1,1,True,New,False
ORD1386558,U151563,2024-04-10 22:46:13,Tier 2,366506,10960,14010,3050,0,Appliances,CoD,Late_Night,Android,7.0.0,Marketplace_3P,East,8.6,1,1115,12,0,0.0,10230,4,0,False,Returning,False
ORD1344795,U163455,2024-04-10 23:51:59,Tier 1,811899,1910,2270,360,0,Fashion,Prepaid,Late_Night,Android,7.0.0,Local_SmallSeller,North,31.9,1,103,2,0,0.0,4220,1,0,False,Returning,False
ORD1031979,U132409,2024-04-11 01:33:07,Tier 3,705893,14760,16490,1730,0,Appliances,CoD,Late_Night,Android,6.2.0,Marketplace_3P,Central,46.8,2,449,4,1,0.25,5330,2,1,False,Returning,True
ORD1210567,U147658,2024-04-11 01:42:51,Tier 1,355289,4480,4810,330,0,Mobiles,CoD,Late_Night,Android,6.4.0,Flagship_1P,Central,1.4,1,70,2,0,0.0,3120,1,0,False,Returning,False
ORD1175589,U179560,2024-04-11 01:50:24,Tier 3,683444,3380,3630,250,0,Electronics,CoD,Late_Night,Android,6.3.1,Marketplace_3P,Central,26.0,1,1174,19,3,0.158,28720,14,3,False,Returning,False
ORD1148116,U204388,2024-04-11 03:49:53,Tier 2,573843,2170,2220,50,0,Footwear,CoD,Late_Night,Android,6.4.0,Marketplace_3P,South,16.9,1,537,8,1,0.125,13380,4,1,False,Returning,False
ORD1167343,U179412,2024-04-11 06:01:55,Tier 1,603766,1330,1720,390,0,Toys,Prepaid,Morning,Android,6.3.1,Local_SmallSeller,South,4.6,2,370,4,1,0.25,8500,3,1,False,Returning,False
ORD1307909,U186301,2024-04-11 06:11:09,Tier 1,572435,16520,22240,5720,0,Electronics,CoD,Morning,Android,6.2.0,Local_SmallSeller,East,25.0,1,1453,12,3,0.25,13870,8,3,False,Returning,False
ORD1380594,U106868,2024-04-11 06:27:59,Tier 2,569047,10750,12180,1430,0,Appliances,CoD,Morning,iOS,7.0.0,Marketplace_3P,Central,13.0,2,1121,10,1,0.1,27080,3,1,False,Returning,False
ORD1457103,U106088,2024-04-11 09:22:32,Tier 1,640905,7040,9010,1970,0,Electronics,Prepaid,Morning,Android,6.5.2,Local_SmallSeller,West,12.6,1,584,7,1,0.143,6470,2,1,False,Returning,False
ORD1119445,U183397,2024-04-11 11:17:00,Tier 2,493082,13230,14780,1550,0,Electronics,CoD,Morning,Android,6.4.0,Marketplace_3P,South,2.1,1,479,4,0,0.0,9760,2,0,False,Returning,False
ORD1056810,U208093,2024-04-11 11:20:30,Tier 2,604807,20650,26930,6280,0,Appliances,CoD,Morning,Android,7.0.0,Marketplace_3P,West,3.8,1,809,8,0,0.0,17000,2,0,False,Returning,False
ORD1476363,U219898,2024-04-11 12:20:49,Tier 1,815611,480,590,110,40,Beauty,Prepaid,Afternoon,Android,6.5.2,Flagship_1P,North,3.2,1,132,2,0,0.0,3950,1,0,False,Returning,False
ORD1220542,U187660,2024-04-11 13:43:22,Tier 3,592486,1260,1410,150,0,Fashion,CoD,Afternoon,Android,7.0.0,Flagship_1P,West,12.6,2,1195,12,2,0.167,12940,4,2,False,Returning,True
ORD1336030,U144525,2024-04-11 15:25:27,Tier 2,408222,4710,5760,1050,0,Electronics,CoD,Afternoon,Android,6.2.0,Flagship_1P,Central,1.4,1,690,12,2,0.167,22430,3,2,False,Returning,False
ORD1251724,U186850,2024-04-11 18:27:57,Tier 2,300370,1990,2160,170,0,Beauty,CoD,Evening,iOS,6.3.1,Marketplace_3P,East,8.6,1,149,2,0,0.0,2700,0,0,False,Returning,False
ORD1254479,U171927,2024-04-11 21:23:26,Tier 2,199218,8490,9170,680,0,Electronics,Prepaid,Evening,Android,6.2.0,Marketplace_3P,North,7.5,2,1357,10,4,0.4,15930,3,3,False,Returning,False
ORD1457450,U210567,2024-04-11 22:31:41,Tier 2,743725,2470,3060,590,0,Home & Kitchen,CoD,Late_Night,Android,6.4.0,Flagship_1P,South,13.1,1,1396,9,2,0.222,21500,7,2,False,Returning,False
ORD1276844,U169359,2024-04-11 23:18:07,Tier 2,753969,490,510,20,0,Beauty,CoD,Late_Night,Android,6.5.2,Local_SmallSeller,West,2.8,1,502,3,0,0.0,8910,1,0,False,Returning,True
ORD1207930,U115485,2024-04-12 00:26:48,Tier 2,175703,600,620,20,0,Toys,Prepaid,Late_Night,Android,7.0.0,Flagship_1P,Central,7.5,1,986,14,8,0.571,21330,5,4,False,Returning,False
ORD1453139,U208593,2024-04-12 01:01:09,Tier 3,189645,310,320,10,60,Grocery,Prepaid,Late_Night,Android,6.3.1,Marketplace_3P,South,28.5,3,689,11,5,0.455,4870,9,5,False,Returning,False
ORD1107747,U148647,2024-04-12 03:20:26,Tier 1,253543,1270,1350,80,0,Home & Kitchen,CoD,Late_Night,Android,6.2.0,Local_SmallSeller,South,8.2,1,1435,12,3,0.25,15870,10,3,False,Returning,False
ORD1386352,U160189,2024-04-12 07:52:26,Tier 3,326680,680,870,190,0,Fashion,CoD,Morning,Android,6.4.0,Local_SmallSeller,South,6.5,3,1343,22,1,0.045,18050,10,1,False,Returning,False
ORD1447077,U122538,2024-04-12 08:09:33,Tier 3,683380,550,620,70,0,Beauty,CoD,Morning,iOS,6.2.0,Marketplace_3P,North,6.1,1,279,5,3,0.6,2530,3,2,False,Returning,False
ORD1024774,U149752,2024-04-12 08:32:19,Tier 2,574137,19520,24110,4590,0,Mobiles,Prepaid,Morning,Android,6.3.1,Marketplace_3P,Central,15.1,1,131,2,0,0.0,3020,0,0,False,Returning,False
ORD1214732,U170816,2024-04-12 12:13:20,Tier 2,463336,2360,2490,130,0,Toys,CoD,Afternoon,Android,6.3.1,Marketplace_3P,West,11.1,1,830,12,4,0.333,6300,3,2,False,Returning,False
ORD1265105,U125687,2024-04-12 12:49:06,Tier 2,670233,450,560,110,40,Beauty,CoD,Afternoon,iOS,6.3.1,Marketplace_3P,North,21.9,2,765,6,3,0.5,12730,4,3,False,Returning,False
